,image_name,x1,x2,y1,y2
79,JPEG_20161130_162947_1000399576239.png,75.78366,572.9254,108.80871,386.83368
80,JPEG_20161125_195025_1000406118935.png,55.362274,645.12256,139.5544,422.04025
81,JPEG_20160702_133522_1000321760040.png,156.07587,570.3385,96.985954,465.43826
82,JPEG_20161125_184750_10004321181.png,148.73915,627.22784,190.82233,407.89288
83,1473747646802IMG_0541.png,15.568657,593.1763,158.2753,394.48053
84,1471420755405IMG_20160810_210501.png,33.51908,649.4231,149.49005,401.04193
85,1473486792967DeeplearnS11946.png,180.11446,635.80084,154.66,465.10052
86,147185176047620160818_111133.png,146.47643,448.45892,52.477024,392.93625
87,JPEG_20161123_200623_1000493348929.png,103.439514,532.49475,124.77532,360.57916
88,JPEG_20161129_181056_1000695959432.png,171.06311,534.9832,92.523026,407.5573
89,1475152070565DSC00541.png,174.4686,419.22528,47.637894,381.99274
90,JPEG_20160621_142109_1000303543286.png,247.94403,547.0673,65.37978,538.8396
91,148053613939520161126_210633.png,86.99324,607.9741,130.20554,379.33148
92,1468654660269JPEG_20160712_101147_1000411368715.png,142.71579,429.2027,63.574604,359.4333
93,1480337470501_R2A4023.png,213.81326,636.6694,148.15324,447.44196
94,JPEG_20160625_161318_100047170583.png,143.64427,584.20386,122.254,395.6151
95,JPEG_20161126_183051_1000840864758.png,99.358025,601.96277,151.41829,398.34314
96,1473750736050IMG_1036.png,155.19484,609.0058,136.85095,434.32523
97,1472040785868w_peg_33_blue_glow_01_1.png,122.36263,662.3144,85.997284,528.81934
98,JPEG_20161123_124248_10005975408.png,74.98141,604.88763,78.409256,452.84317
99,1480513981529IMG_0474.png,89.6798,693.6012,115.78571,488.12646
100,1474716243429DSC07743.png,282.8356,534.02704,51.85639,549.41113
101,JPEG_20161208_155427_1000424041473.png,146.96944,542.5045,112.01846,382.94415
102,1474723890149DSC07721.png,129.7754,741.62585,163.52826,490.67532
103,JPEG_20160624_115752_1000758635004.png,118.57924,528.3261,132.54506,356.40073
104,1472043020175zoom1-Copy.png,15.6706,689.2994,178.39246,408.95892
105,JPEG_20160820_112325_1000672178346.png,191.76125,441.9867,80.23479,414.89194
106,1480497232137IMG_20161129_190019.png,109.85177,657.72797,73.03018,537.737
107,JPEG_20161116_174750_1000844440549.png,54.656265,636.45593,63.676514,492.60635
108,JPEG_20161202_173907_100046528739.png,10.523791,594.7944,155.85811,350.33582
109,147771784192920161028_161124.png,219.65134,471.29575,50.10893,462.28683
110,JPEG_20160820_114320_1000596635968.png,165.91678,445.30835,95.47765,395.7557
111,JPEG_20160820_114506_1000846487807.png,128.5987,473.09402,106.03897,334.0377
112,JPEG_20160623_153734_1000768433879.png,83.19232,535.16003,115.68432,355.0668
113,1473840680302DSC_6006.png,45.061153,400.166,127.90192,314.14972
114,1480502679686IMG_20161129_193803.png,100.71016,679.52856,81.802734,439.60626
115,147771815284220161028_154712.png,41.3735,456.70193,54.572628,410.95767
116,JPEG_20160530_153021_1000177989469.png,144.65704,437.3543,50.587334,369.31702
117,JPEG_20161118_182012_1000802807301.png,68.659904,561.83453,74.12095,402.67426
118,JPEG_20160702_145830_1000348337519.png,134.40218,557.9136,139.83936,395.2312
119,JPEG_20160820_144826_100010183422.png,79.93721,549.3997,160.05576,341.0903
120,JPEG_20161028_131303_1000348780802.png,177.51065,656.489,74.407074,551.94714
121,JPEG_20160924_161732_1000638971650.png,126.6353,651.97687,118.71625,460.5236
122,147742475352320161025_155807.png,145.33347,555.4288,92.9258,406.7774
123,JPEG_20160629_140707_100052518419.png,159.83636,454.99133,127.13505,300.68512
124,JPEG_20161126_131927_1000783722239.png,137.48087,592.4903,103.53865,414.0407
125,JPEG_20161123_174709_1000904553740.png,120.01746,575.5697,155.96045,373.27417
126,1473665164268DeeplearnS162.png,105.82948,658.16864,82.01193,502.69254
127,1480970021421IMG_3371.png,226.87259,522.01935,199.82773,467.42746
128,JPEG_20160630_162121_1000113726302.png,243.99411,550.4165,82.006325,514.8195
129,JPEG_20160823_124009_1000107977852.png,110.02673,650.7484,140.42093,434.9853
130,JPEG_20161107_175929_100016240637.png,72.16736,649.45593,148.67729,383.2089
131,147444924759811472723022439-Mast--Harbour-Men-Navy-Perforated-Slip-On-Sneakers-2071472723022195-3.png,76.887276,648.9432,54.90033,473.09995
132,JPEG_20161007_133713_1000780360854.png,-5.617776,483.5992,85.58511,456.84906
133,1474713943866DSC07434.png,103.70103,474.68353,9.898882,447.3428
134,JPEG_20160712_105040_1000495387149.png,224.3222,389.776,8.726508,448.5236
135,148053658556620161126_210202.png,102.22354,580.5239,146.22337,384.1847
136,1473315220502DeeplearnS11296.png,115.48112,653.18713,149.32849,479.2647
137,1480606512048_R2A6094.png,221.38039,602.5993,138.60852,426.5119
138,JPEG_20160706_120407_1000519402039.png,94.84615,519.74945,160.23811,327.04337
139,JPEG_20160712_125654_100019675942.png,56.25148,582.93176,33.99112,486.97284
140,JPEG_20161124_172355_1000233439050.png,226.89102,457.0337,39.163105,497.1142
141,JPEG_20160711_162402_1000521645923.png,233.23773,402.8794,37.332623,471.622
142,147772267782020161028_161701.png,92.51158,663.79706,60.62059,473.86584
143,1475262284465620600123f.png,196.82971,737.93854,133.6468,572.0185
144,1480962782704_R2A2519.png,95.99721,638.4827,113.42707,508.19385
145,JPEG_20161117_155435_100028898766.png,194.04144,459.52814,41.86517,449.98605
146,JPEG_20161124_130426_1000582863497.png,183.13965,554.98694,71.63642,440.3215
147,JPEG_20160709_122708_1000718417410.png,145.70956,497.58795,101.416435,364.7385
148,JPEG_20161125_181045_1000768642474.png,70.07735,707.31573,97.07686,502.77258
149,1473661257853DeeplearnS11310.png,145.54396,700.00525,145.21019,458.55606
150,1480972050003IMG_3517.png,166.1865,650.35815,151.72572,547.7311
151,1473662929858DeeplearnS11364.png,105.34092,688.33545,166.72385,502.3942
152,1473316492657DeeplearnS11673.png,235.16173,720.98114,137.27571,638.7063
153,JPEG_20161118_131204_1000634754987.png,99.761566,586.9537,38.60715,534.33704
154,JPEG_20161126_153703_100082523649.png,102.24048,579.5086,113.744064,409.2055
155,1473315104861DeeplearnS11510.png,157.53528,678.01624,111.30428,504.16467
156,1471331390038DSC_0011.png,54.29861,626.3366,96.28767,412.05838
157,JPEG_20161117_175113_1000603912460.png,190.05908,581.4542,89.28479,458.88107
158,JPEG_20160924_140918_1000343823679.png,44.44561,660.71625,164.32492,398.65213
159,1473486871687DeeplearnS11985.png,61.02818,648.143,196.26944,388.90875
160,JPEG_20160527_162837_1000563207853.png,173.30476,512.44684,129.143,384.9401
161,JPEG_20161117_184659_1000888127299.png,99.52102,578.78064,154.03244,377.34076
162,JPEG_20160711_133950_1000364524807.png,208.28218,435.0978,125.70017,406.5485
163,JPEG_20161209_155943_1000815951487.png,89.67571,478.385,99.9576,336.56442
164,JPEG_20161208_142659_1000458379904.png,110.15738,506.0111,133.97878,337.57486
165,JPEG_20161126_132034_1000516965318.png,135.60547,576.7252,101.864365,406.27432
166,1473752463572IMG_1389.png,227.89122,528.7531,60.731792,533.0323
167,JPEG_20160820_160147_100029847556.png,175.70497,549.4383,119.4837,440.22375
168,JPEG_20160607_144215_1000853882327.png,67.04452,505.03513,101.791504,342.40363
169,1468557492774JPEG_20160630_171413_1000409404142.png,165.95126,579.6358,158.77565,435.7363
170,1469623831138JPEG_20160628_133721_1000446260212.png,59.053074,546.4428,130.48615,383.1718
171,1475064369213DSC00259.png,201.31897,491.21436,92.20302,447.35376
172,JPEG_20160709_130533_100038562087.png,154.81306,519.4575,128.24873,395.9844
173,1473661034096DeeplearnS11254.png,85.92114,681.2815,142.6247,460.5883
174,JPEG_20160810_122752_1000780321071.png,95.822075,522.7909,130.26706,342.3167
175,1470727651026DSC_0038.png,122.99509,463.16852,45.572655,428.27957
176,JPEG_20161209_175704_1000457371785.png,205.85559,456.94736,59.817955,439.208
177,1475151920811DSC00658.png,130.0864,493.30487,114.90555,352.61823
178,1478948192981eMazingShawls3480.png,127.18935,467.35623,99.780235,328.12793
179,JPEG_20160820_114346_1000684374339.png,167.72552,471.96747,82.960754,394.07886
180,147742632974220161025_152326.png,60.6773,689.93335,65.73245,456.65656
181,JPEG_20161127_173353_1000666919982.png,233.58253,485.2579,55.072525,464.3354
182,147742621673720161025_141706.png,69.08328,571.7181,162.9511,391.87164
183,JPEG_20160723_114743_1000956375709.png,135.24208,521.6656,104.58432,361.26376
184,JPEG_20160607_134255_1000301927151.png,115.069695,471.7767,90.383835,335.27917
185,JPEG_20161028_113716_1000590395025.png,50.522224,590.02484,1.9714165,465.3449
186,1475152748130DSC00461.png,180.31187,556.3172,65.716866,459.44968
187,1473486318894DeeplearnS11806.png,164.6247,695.4514,134.02863,475.12344
188,1480955504868_R2A2253.png,272.18854,525.7753,150.78625,490.6623
189,JPEG_20160624_122928_1000735496397.png,190.89409,500.6319,107.773346,391.0766
190,JPEG_20161119_151217_1000432925829.png,110.191055,586.0468,70.74903,449.69815
191,JPEG_20161116_151501_1000179219582.png,167.74908,534.16595,117.16721,423.53012
192,JPEG_20160706_131519_1000336380135.png,114.21444,464.90942,138.40181,321.3183
193,JPEG_20161129_181929_1000794508415.png,110.14149,390.12634,118.46731,316.45355
194,JPEG_20161116_153158_1000557287175.png,130.02292,609.556,111.8878,412.31357
195,JPEG_20160629_141253_1000210820625.png,96.761795,552.1029,158.41653,365.3572
196,147772395066820161028_165949.png,166.73576,586.1745,52.925648,503.754
197,JPEG_20161118_150235_1000574334027.png,106.96708,492.46643,116.7292,352.13626
198,JPEG_20161028_103505_1000836072375.png,174.44955,473.57755,69.083115,428.6269
199,JPEG_20161209_140305_100094214067.png,84.56481,490.0103,10.06427,469.9042
200,JPEG_20161123_173636_10002802383.png,222.46487,505.00485,68.7956,469.68927
201,1480930868595_R2A1776.png,204.4377,561.5589,108.42066,487.737
202,JPEG_20160810_115642_100072119640.png,205.72284,396.31213,59.856808,390.08344
203,JPEG_20161202_185551_1000778147409.png,88.932465,448.12375,71.60722,406.56537
204,JPEG_20161028_133037_1000691257881.png,7.7703333,728.0863,111.816666,507.24603
205,1473748704101IMG_1268.png,112.33962,684.51385,150.35765,436.30566
206,147772308356820161028_160529.png,48.04145,629.22394,80.761,382.141
207,1472628601772w_peg_33_black_white_01.png,94.47655,626.9368,105.444,533.90234
208,JPEG_20161117_130557_1000166274819.png,86.29921,662.11646,132.77135,414.7964
209,JPEG_20161123_194825_1000901260329.png,88.28873,521.5873,44.574944,383.79828
210,1475010374390DSC019921.png,66.86253,662.64984,67.629524,400.8149
211,1480580008949E-mazingshawls29-11-201618513.png,68.7889,599.19183,36.197,451.63644
212,JPEG_20160627_151203_1000367765190.png,156.50423,621.44495,150.1309,431.24133
213,JPEG_20160915_203653_1000824274314.png,145.20407,557.17035,120.165695,386.33594
214,1472040782847w_peg_33_black_white_06.png,11.891155,766.1752,154.07858,616.3514
215,1475151352113DSC00573.png,226.61209,482.17087,27.690516,481.77338
216,JPEG_20160810_131134_1000760705517.png,28.305336,570.50714,149.93166,332.20935
217,JPEG_20160702_111750_1000581903989.png,77.42231,529.3784,154.54073,351.35596
218,1480508525902IMG_0384.png,71.26014,723.45276,159.24881,509.9394
219,JPEG_20161128_134255_1000687634378.png,119.830055,533.1043,89.016785,450.72348
220,JPEG_20161028_135721_100077363356.png,69.560585,502.328,52.670143,411.9234
221,JPEG_20160621_155045_1000683940543.png,171.53177,524.21564,136.79202,434.7449
222,JPEG_20161124_125709_1000716930460.png,156.4904,621.07184,124.79542,422.88025
223,JPEG_20160608_170018_1000618771682.png,154.60197,652.86633,91.94089,502.3212
224,1468668733474JPEG_20160712_112546_1000141703732.png,106.79294,604.8323,136.9317,478.0788
225,JPEG_20160702_133108_100065625259.png,132.1218,464.53162,99.59567,330.43323
226,1474713845843DSC07455.png,31.457333,648.498,119.25571,399.7764
227,JPEG_20161125_153329_1000452337663.png,256.1066,460.757,42.129333,504.2613
228,JPEG_20161124_161114_1000172820122.png,138.53079,510.96268,127.447876,367.72574
229,JPEG_20161202_174929_1000825852362.png,105.423645,419.92825,57.436497,357.6329
230,147324162019211.png,140.82655,754.09033,72.56042,587.3388
231,JPEG_20161125_141636_1000859452436.png,144.30275,438.81808,50.802418,403.9253
232,1473660775623DeeplearnS11732.png,79.20833,730.8435,180.3048,454.1007
233,JPEG_20160702_130553_1000219720986.png,141.68591,447.7083,58.655827,370.7799
234,JPEG_20161208_143624_1000597801918.png,80.69179,474.25613,106.04195,346.35287
235,JPEG_20161129_181339_100014603013.png,156.01007,573.33636,113.972,400.4972
236,JPEG_20161028_150640_1000541199197.png,41.73568,583.5294,37.815742,497.68918
237,JPEG_20161121_171912_1000489929128.png,188.73064,500.28015,93.32005,422.2867
238,JPEG_20161129_171043_1000529239418.png,99.20681,641.0288,147.21388,410.30307
239,14716280809223a.png,59.125286,800.7797,80.31026,633.1476
240,1469615829240JPEG_20160625_132328_1000280288518.png,205.6237,468.2535,44.87579,384.37415
241,JPEG_20161129_151605_1000971802260.png,136.27455,485.24103,119.23654,384.9589
242,JPEG_20161129_181505_1000787502555.png,105.86069,616.1462,102.699486,458.09192
243,1474701046525DSC06991.png,172.75882,680.6245,128.95232,465.14493
244,1480511984574IMG_0133.png,109.782486,658.0758,104.413124,479.35718
245,JPEG_20160709_152549_1000605889140.png,44.248295,523.89075,127.80827,369.643
246,JPEG_20160912_152646_1000942504367.png,87.03612,521.8982,131.35059,357.23535
247,JPEG_20160513_131205_100038133981.png,127.88971,497.8549,141.31328,354.7446
248,JPEG_20160704_174140_1000749444389.png,104.47011,547.3327,157.79036,377.33835
249,1480066692228IMG_0142.png,109.485085,651.4452,97.36247,458.20352
250,JPEG_20161124_172119_1000765574958.png,168.5969,445.01715,35.855038,413.0193
251,1475058149078DSC02343.png,146.52943,716.9934,113.97956,476.16852
252,1468820910545JPEG_20160709_122345_1000170105580.png,132.68895,528.115,98.62213,378.04184
253,JPEG_20160526_170335_1000389997615.png,160.61937,525.4374,67.725525,432.31403
254,147444583886111469619096595-Roadster-Men-Casual-Shoes-9011469619096471-3.png,86.486786,652.4108,44.972107,480.66788
255,JPEG_20161202_182433_1000999099770.png,75.086426,514.6882,146.6682,341.9094
256,JPEG_20160912_153811_1000546906036.png,137.91426,589.8178,125.09208,411.00922
257,JPEG_20161126_134746_1000291976088.png,130.59691,413.2141,108.26406,314.23117
258,JPEG_20161124_135819_1000458224691.png,181.38719,472.81143,0.009933114,458.56247
259,JPEG_20161007_141633_1000846361560.png,55.222443,689.5361,147.62158,482.91223
260,1474638639934DSC06333.png,108.96402,536.4689,78.409996,439.21075
261,1468821394876JPEG_20160709_120128_1000237856703.png,89.8806,445.27655,136.81262,305.4304
262,147772141377020161028_170245.png,65.37899,756.6865,103.702156,552.0185
263,1480511535721IMG_0351.png,87.80518,700.3991,81.329155,449.43896
264,1475152683825DSC00619.png,241.73206,530.63,50.399334,488.18115
265,JPEG_20161116_184245_1000758145438.png,12.190013,653.43335,131.73409,371.85733
266,1468495341824DSC_0191.png,102.58167,506.76373,104.23214,348.24722
267,JPEG_20161202_155717_1000611460838.png,95.16054,610.41705,140.66695,368.04227
268,JPEG_20160709_114906_1000449789183.png,58.456898,549.01355,172.64595,352.05545
269,1470746199802DSC_0248.png,115.042496,552.54114,40.21562,465.29218
270,JPEG_20161123_195125_1000303103119.png,120.48776,533.07874,128.05347,363.2571
271,1478946237804eMazingShawls4016.png,103.703804,464.2856,78.917046,349.63925
272,1480973372560IMG_2945.png,191.47943,597.0646,152.88411,467.6598
273,JPEG_20160623_125632_1000462971724.png,159.33023,505.13385,97.87747,404.67706
274,1473746392392IMG_0696.png,204.67435,545.2742,199.50633,478.75494
275,JPEG_20160623_134233_1000277296949.png,120.705986,504.45123,77.618454,363.37253
276,1474634039570DSC05959.png,198.28128,599.1062,94.012314,461.1066
277,JPEG_20161123_182357_1000628349401.png,192.4452,586.08875,99.30599,455.88107
278,1473749925429IMG_1143.png,219.01111,608.2165,85.89046,496.3401
279,1473751113753IMG_0999.png,119.91596,686.27295,130.39584,459.7918
280,1474723089362DSC07797.png,161.12576,675.4949,90.40686,510.77762
281,147444922075211468997465920-Mast--Harbour-Women-Black-Slip-Ons-431468997465740-2.png,144.69028,642.5031,83.634766,524.6342
282,JPEG_20161124_185652_1000236386954.png,64.059784,348.81012,63.717857,317.71597
283,JPEG_20161125_145922_100061205912.png,120.578735,603.0105,113.95978,404.011
284,147444008374011472215508902-Mast--Harbour-Men-Grey-Sneakers-941472215508728-5.png,117.00301,735.5049,127.15671,474.348
285,1480961996619_R2A2464.png,105.7854,693.52106,100.49109,518.78143
286,1474637449677DSC06771.png,223.99884,542.82324,83.138535,469.20618
287,JPEG_20160823_122645_1000366593631.png,115.9626,572.62213,43.259865,429.93033
288,JPEG_20161125_201236_1000585865555.png,143.53503,598.83203,184.92374,397.7487
289,JPEG_20160704_121756_1000948471571.png,127.84082,527.52795,124.821754,362.54608
290,JPEG_20160607_180215_1000472897091.png,111.50933,524.89966,109.462425,370.3414
291,JPEG_20160709_132849_1000199572882.png,236.40694,458.6568,54.56148,445.90497
292,147753793608320161026_123222.png,59.329803,604.7736,172.00522,400.4356
293,JPEG_20161128_171343_1000122922693.png,94.62723,478.98657,86.846054,417.0233
294,147771756807720161028_143102.png,144.23814,504.9677,61.311935,409.40485
295,JPEG_20161208_181500_1000333441093.png,101.013824,467.96387,35.817432,416.89728
296,1480339474190_R2A4189.png,179.38617,660.1971,124.04789,453.04346
297,JPEG_20160702_100415_1000221024623.png,100.49331,454.55215,138.13716,309.27963
298,JPEG_20160622_150032_100099743125.png,143.32523,556.22797,106.46741,391.92838
299,JPEG_20160607_162127_1000415637060.png,132.17805,519.25146,99.96376,373.8824
300,JPEG_20160627_111115_1000696847361.png,155.76497,564.7023,181.98517,374.11194
301,JPEG_20161114_164024_1000428544233.png,123.56709,715.16785,182.29465,432.03943
302,1472042912598w_molokini_ii_blk_glry_01.png,147.84155,648.53394,191.4108,477.76318
303,JPEG_20161028_121737_1000939434946.png,74.463486,735.70013,109.5587,522.0993
304,JPEG_20160711_162838_1000908297491.png,231.15196,405.33392,38.318115,481.52063
305,JPEG_20160607_161422_1000486560124.png,124.6529,436.72064,84.96388,333.98895
306,1480510424464IMG_0256.png,94.804726,627.3557,79.47999,497.97113
307,1470737022740DSC_0156.png,56.55838,286.4215,39.82478,259.2981
308,147771778894820161028_170827.png,86.70976,703.3076,82.97014,546.9153
309,1472043134658zoom3.png,36.39054,720.37524,214.75871,419.00174
310,JPEG_20160704_133328_1000808893811.png,129.55772,490.01624,112.29066,341.1471
311,JPEG_20160623_151346_1000304523745.png,127.055374,529.4955,113.35003,366.26785
312,1468495361301DSC_0216.png,-5.763111,526.9709,84.6371,340.62064
313,1473317476719DeeplearnS134.png,44.157547,328.63815,55.03285,303.51575
314,JPEG_20160711_144423_1000246468178.png,167.00098,483.1972,124.72654,384.55862
315,JPEG_20161124_173440_1000317372383.png,130.19026,514.2768,98.05489,417.36346
316,JPEG_20160709_153117_1000868265383.png,153.90054,498.2163,107.027115,356.27982
317,JPEG_20161123_132455_1000855570860.png,107.17376,640.2152,136.5908,426.76385
318,JPEG_20160927_162039_1000874278652.png,170.19304,375.85974,58.724987,372.46558
319,JPEG_20160524_155311_1000300337247.png,216.71599,452.18674,104.76031,416.4169
320,JPEG_20161202_162846_1000498696540.png,116.24107,578.2636,86.03799,469.9983
321,147771805192820161028_160442.png,52.76899,565.1651,135.1934,400.72638
322,1472043136789zoom5.png,12.587075,479.0644,129.45763,434.5446
323,147772151053620161028_160631.png,38.203438,633.63806,65.74406,488.58188
324,1480604195659_R2A5857.png,190.35635,572.1973,77.188896,406.96356
325,1475151539059DSC00651.png,238.10692,423.7953,33.24899,462.60236
326,147742428915220161025_144227.png,99.82312,646.31055,160.5248,461.7909
327,JPEG_20160820_125318_1000995100780.png,66.159676,564.62946,151.34213,327.1174
328,JPEG_20161117_183707_100082163065.png,139.05505,508.2301,123.806274,381.10028
329,147771784267920161028_170844.png,33.57216,631.74304,165.45398,392.68915
330,1480958666977_R2A2314.png,67.16011,539.4175,128.15666,428.0416
331,JPEG_20161124_174625_100027404219.png,135.62555,513.82495,40.672523,434.59323
332,JPEG_20160821_103121_1000737828541.png,31.03313,372.80457,54.13608,309.7687
333,JPEG_20161125_193921_1000373774677.png,141.44481,611.7801,160.97461,418.55322
334,JPEG_20161202_173609_1000121920553.png,128.50345,527.7174,71.57958,424.99863
335,JPEG_20161128_125459_1000267616269.png,85.665855,520.26355,122.23985,343.25107
336,JPEG_20161203_154719_100032138169.png,29.720707,577.4518,38.774033,365.21503
337,JPEG_20160820_131053_1000873313665.png,139.45178,635.06335,148.4766,410.1398
338,JPEG_20160527_130121_1000102835524.png,95.428696,461.63303,75.04422,362.4591
339,JPEG_20160820_112958_1000195344236.png,171.14578,418.65494,47.724598,380.09885
340,1473748900723IMG_1224.png,46.15953,466.4906,25.135235,439.2001
341,1470740514974DSC_0189.png,116.72069,476.46155,62.96685,379.60553
342,JPEG_20160709_132039_1000959537113.png,124.04909,465.5149,72.923874,371.2167
343,JPEG_20160624_132336_1000583995497.png,170.98029,407.59344,140.40295,378.32196
344,147753783468820161026_122416.png,106.50559,517.4542,133.2312,384.30887
345,1474703400749DSC07121.png,227.47948,505.55893,80.16397,454.47595
